timestamp,battery_value,tensao,corrente
2025-06-14 04:57:11,99,3595,6
2025-06-14 04:57:37,99,3594,6
2025-06-14 04:58:03,99,3594,6
2025-06-14 04:58:30,99,3593,6
2025-06-14 04:58:56,99,3593,6
2025-06-14 04:59:22,99,3593,6
2025-06-14 04:59:48,99,3593,6
2025-06-14 05:00:15,99,3593,6
2025-06-14 05:00:41,99,3592,6
2025-06-14 05:01:07,99,3592,6
2025-06-14 05:01:33,99,3591,6
2025-06-14 05:01:59,99,3591,6
2025-06-14 05:02:26,99,3591,6
2025-06-14 05:02:52,99,3591,6
2025-06-14 05:03:18,99,3590,6
2025-06-14 05:03:44,99,3590,6
2025-06-14 05:04:11,99,3590,6
2025-06-14 05:04:37,99,3589,6
2025-06-14 05:05:03,99,3589,6
2025-06-14 05:05:29,99,3588,6
2025-06-14 05:05:55,99,3588,6
2025-06-14 05:06:22,99,3588,6
2025-06-14 05:06:48,99,3588,6
2025-06-14 05:07:14,99,3587,6
2025-06-14 05:07:40,99,3587,6
2025-06-14 05:08:07,99,3586,6
2025-06-14 05:08:33,99,3586,6
2025-06-14 05:08:59,99,3586,6
2025-06-14 05:09:25,99,3586,6
2025-06-14 05:09:51,99,3586,6
2025-06-14 05:10:18,99,3585,6
2025-06-14 05:10:44,99,3585,6
2025-06-14 05:11:10,99,3584,6
2025-06-14 05:11:36,99,3584,6
2025-06-14 05:12:02,99,3583,6
2025-06-14 05:12:29,99,3583,6
2025-06-14 05:12:55,99,3583,6
2025-06-14 05:13:21,99,3583,6
2025-06-14 05:13:47,99,3583,6
2025-06-14 05:14:14,99,3582,6
2025-06-14 05:14:40,99,3582,6
2025-06-14 05:15:06,99,3581,6
2025-06-14 05:15:32,99,3581,6
2025-06-14 05:15:58,99,3580,6
2025-06-14 05:16:25,99,3580,6
2025-06-14 05:16:51,99,3580,6
2025-06-14 05:17:17,99,3580,6
2025-06-14 05:17:43,99,3579,6
2025-06-14 05:18:09,99,3579,6
2025-06-14 05:18:36,99,3579,6
2025-06-14 05:19:02,99,3578,6
2025-06-14 05:19:28,99,3578,6
2025-06-14 05:19:54,99,3577,6
2025-06-14 05:20:21,99,3577,6
2025-06-14 05:20:47,99,3577,6
2025-06-14 05:21:13,99,3577,6
2025-06-14 05:21:39,99,3576,6
2025-06-14 05:22:05,99,3576,6
2025-06-14 05:22:32,99,3575,6
2025-06-14 05:22:58,99,3575,6
2025-06-14 05:23:24,99,3575,6
2025-06-14 05:23:50,99,3575,6
2025-06-14 05:24:17,99,3575,6
2025-06-14 05:24:43,99,3574,6
2025-06-14 05:25:09,99,3574,6
2025-06-14 05:25:35,99,3573,6
2025-06-14 05:26:01,99,3573,6
2025-06-14 05:26:28,99,3572,6
2025-06-14 05:26:54,99,3572,6
2025-06-14 05:27:20,99,3572,6
2025-06-14 05:27:46,99,3572,6
2025-06-14 05:28:13,99,3571,6
2025-06-14 05:28:39,99,3571,6
2025-06-14 05:29:05,99,3571,6
2025-06-14 05:29:31,99,3570,6
2025-06-14 05:29:58,99,3570,6
2025-06-14 05:30:24,99,3569,6
2025-06-14 05:30:50,99,3569,6
2025-06-14 05:31:16,99,3568,6
2025-06-14 05:31:42,99,3568,6
2025-06-14 05:32:09,99,3568,6
2025-06-14 05:32:35,99,3568,6
2025-06-14 05:33:01,99,3567,6
2025-06-14 05:33:27,99,3567,6
2025-06-14 05:33:54,99,3567,6
2025-06-14 05:34:20,99,3566,6
2025-06-14 05:34:46,99,3566,6
2025-06-14 05:35:12,99,3565,6
2025-06-14 05:35:38,99,3565,6
2025-06-14 05:36:05,99,3564,6
2025-06-14 05:36:31,99,3564,6
2025-06-14 05:36:57,99,3564,6
2025-06-14 05:37:23,99,3564,6
2025-06-14 05:37:50,99,3563,6
2025-06-14 05:38:16,99,3563,6
2025-06-14 05:38:42,99,3563,6
2025-06-14 05:39:08,99,3562,6
2025-06-14 05:39:34,99,3562,6
2025-06-14 05:40:01,99,3561,6
2025-06-14 05:40:27,99,3561,6
2025-06-14 05:40:53,99,3560,6
2025-06-14 05:41:19,99,3560,6
2025-06-14 05:41:45,99,3559,6
2025-06-14 05:42:12,99,3559,6
2025-06-14 05:42:38,99,3559,6
2025-06-14 05:43:04,99,3559,6
2025-06-14 05:43:30,99,3559,6
2025-06-14 05:43:57,99,3558,6
2025-06-14 05:44:23,99,3558,6
2025-06-14 05:44:49,99,3557,6
2025-06-14 05:45:15,99,3557,6
2025-06-14 05:45:41,99,3556,6
2025-06-14 05:46:08,99,3556,6
2025-06-14 05:46:34,99,3555,6
2025-06-14 05:47:00,99,3555,6
2025-06-14 05:47:26,99,3554,6
2025-06-14 05:47:52,99,3554,6
2025-06-14 05:48:19,99,3554,6
2025-06-14 05:48:45,99,3554,6
2025-06-14 05:49:11,99,3554,6
2025-06-14 05:49:37,99,3553,6
2025-06-14 05:50:04,99,3553,6
2025-06-14 05:50:30,99,3552,6
2025-06-14 05:50:56,99,3552,6
2025-06-14 05:51:22,99,3551,6
2025-06-14 05:51:48,99,3551,6
2025-06-14 05:52:15,99,3551,6
2025-06-14 05:52:41,99,3551,6
2025-06-14 05:53:07,99,3551,6
2025-06-14 05:53:33,99,3550,6
2025-06-14 05:54:00,99,3550,6
2025-06-14 05:54:26,99,3549,6
2025-06-14 05:54:52,99,3549,6
2025-06-14 05:55:18,99,3548,6
2025-06-14 05:55:44,99,3548,6
2025-06-14 05:56:11,99,3547,6
2025-06-14 05:56:37,99,3547,6
2025-06-14 05:57:03,99,3546,6
2025-06-14 05:57:29,99,3546,6
2025-06-14 05:57:55,99,3546,6
2025-06-14 05:58:22,99,3546,6
2025-06-14 05:58:48,99,3546,6
2025-06-14 05:59:14,99,3545,6
2025-06-14 05:59:40,99,3545,6
2025-06-14 06:00:07,99,3544,6
2025-06-14 06:00:33,99,3544,6
2025-06-14 06:00:59,99,3543,6
2025-06-14 06:01:25,99,3543,6
2025-06-14 06:01:51,99,3542,6
2025-06-14 06:02:18,99,3542,6
2025-06-14 06:02:44,99,3542,6
2025-06-14 06:03:10,99,3542,6
2025-06-14 06:03:36,99,3542,6
2025-06-14 06:04:02,99,3541,6
2025-06-14 06:04:29,99,3541,6
2025-06-14 06:04:55,99,3540,6
2025-06-14 06:05:21,99,3540,6
2025-06-14 06:05:47,99,3539,6
2025-06-14 06:06:13,99,3539,6
2025-06-14 06:06:40,99,3538,6
2025-06-14 06:07:06,99,3538,6
2025-06-14 06:07:32,99,3538,6
2025-06-14 06:07:58,99,3538,6
2025-06-14 06:08:25,99,3538,6
2025-06-14 06:08:51,99,3537,6
2025-06-14 06:09:17,99,3537,6
2025-06-14 06:09:43,99,3536,6
2025-06-14 06:10:09,99,3536,6
2025-06-14 06:10:36,99,3535,6
2025-06-14 06:11:02,99,3535,6
2025-06-14 06:11:28,99,3534,6
2025-06-14 06:11:54,99,3534,6
2025-06-14 06:12:20,99,3534,6
2025-06-14 06:12:47,99,3534,6
2025-06-14 06:13:13,99,3534,6
2025-06-14 06:13:39,99,3533,6
2025-06-14 06:14:05,99,3533,6
2025-06-14 06:14:31,99,3532,6
2025-06-14 06:14:58,99,3532,6
2025-06-14 06:15:24,99,3531,6
2025-06-14 06:15:50,99,3531,6
2025-06-14 06:16:16,99,3530,6
2025-06-14 06:16:42,99,3530,6
2025-06-14 06:17:09,99,3530,6
2025-06-14 06:17:35,99,3529,6
2025-06-14 06:18:01,99,3529,6
2025-06-14 06:18:27,99,3529,6
2025-06-14 06:18:54,99,3529,6
2025-06-14 06:19:20,99,3528,6
2025-06-14 06:19:46,99,3528,6
2025-06-14 06:20:12,99,3527,6
2025-06-14 06:20:38,99,3527,6
2025-06-14 06:21:05,99,3526,6
2025-06-14 06:21:31,99,3526,6
2025-06-14 06:21:57,99,3526,6
2025-06-14 06:22:23,99,3526,6
2025-06-14 06:22:49,99,3526,6
2025-06-14 06:23:16,99,3525,6
2025-06-14 06:23:42,99,3525,6
2025-06-14 06:24:08,99,3524,6
2025-06-14 06:24:34,99,3524,6
2025-06-14 06:25:00,99,3523,6
2025-06-14 06:25:27,99,3523,6
2025-06-14 06:25:53,99,3523,6
2025-06-14 06:26:19,99,3523,6
2025-06-14 06:26:45,99,3522,6
2025-06-14 06:27:11,99,3522,6
2025-06-14 06:27:38,99,3522,6
2025-06-14 06:28:04,99,3521,6
2025-06-14 06:28:30,99,3521,6
2025-06-14 06:28:56,99,3520,6
2025-06-14 06:29:23,99,3520,6
2025-06-14 06:29:49,99,3520,6
2025-06-14 06:30:15,99,3520,6
2025-06-14 06:30:41,99,3519,6
2025-06-14 06:31:07,99,3519,6
2025-06-14 06:31:34,99,3518,6
2025-06-14 06:32:00,99,3518,6
2025-06-14 06:32:26,99,3518,6
2025-06-14 06:32:52,99,3517,6
2025-06-14 06:33:18,99,3517,6
2025-06-14 06:33:45,99,3517,6
2025-06-14 06:34:11,99,3517,6
2025-06-14 06:34:37,99,3516,6
2025-06-14 06:35:03,99,3516,6
2025-06-14 06:35:29,99,3515,6
2025-06-14 06:35:56,99,3515,6
2025-06-14 06:36:22,99,3515,6
2025-06-14 06:36:48,99,3515,6
2025-06-14 06:37:14,99,3515,6
2025-06-14 06:37:40,99,3514,6
2025-06-14 06:38:07,99,3514,6
2025-06-14 06:38:33,99,3514,6
2025-06-14 06:38:59,99,3514,6
2025-06-14 06:39:25,99,3513,6
2025-06-14 06:39:51,99,3513,6
2025-06-14 06:40:18,99,3512,6
2025-06-14 06:40:44,99,3512,6
2025-06-14 06:41:10,99,3512,6
2025-06-14 06:41:36,99,3512,6
2025-06-14 06:42:02,99,3512,6
2025-06-14 06:42:29,99,3511,6
2025-06-14 06:42:55,99,3511,6
2025-06-14 06:43:21,99,3511,6
2025-06-14 06:43:47,99,3511,6
2025-06-14 06:44:14,99,3510,6
2025-06-14 06:44:40,99,3510,6
2025-06-14 06:45:06,99,3509,6
2025-06-14 06:45:32,99,3509,6
2025-06-14 06:45:58,99,3509,6
2025-06-14 06:46:25,99,3509,6
2025-06-14 06:46:51,99,3509,6
2025-06-14 06:47:17,99,3508,6
2025-06-14 06:47:43,99,3508,6
2025-06-14 06:48:09,99,3508,6
2025-06-14 06:48:36,99,3508,6
2025-06-14 06:49:02,99,3507,6
2025-06-14 06:49:28,99,3507,6
2025-06-14 06:49:54,99,3507,6
2025-06-14 06:50:20,99,3507,6
2025-06-14 06:50:47,99,3506,6
2025-06-14 06:51:13,99,3506,6
2025-06-14 06:51:39,99,3506,6
2025-06-14 06:52:05,99,3506,6
2025-06-14 06:52:32,99,3506,6
2025-06-14 06:52:58,99,3505,6
2025-06-14 06:53:24,99,3505,6
2025-06-14 06:53:50,99,3505,6
2025-06-14 06:54:17,99,3505,6
2025-06-14 06:54:43,99,3504,6
2025-06-14 06:55:09,99,3504,6
2025-06-14 06:55:35,99,3504,6
2025-06-14 06:56:01,99,3504,6
2025-06-14 06:56:28,99,3504,6
2025-06-14 06:56:54,99,3503,6
2025-06-14 06:57:20,99,3503,6
2025-06-14 06:57:46,99,3503,6
2025-06-14 06:58:12,99,3503,6
2025-06-14 06:58:39,99,3503,6
2025-06-14 06:59:05,99,3503,6
2025-06-14 06:59:31,99,3502,6
2025-06-14 06:59:57,99,3502,6
2025-06-14 07:00:23,99,3502,6
2025-06-14 07:00:50,99,3502,6
2025-06-14 07:01:16,99,3502,6
2025-06-14 07:01:42,99,3501,6
2025-06-14 07:02:08,99,3501,6
2025-06-14 07:02:34,99,3500,6
2025-06-14 07:03:01,99,3500,6
2025-06-14 07:03:27,99,3500,6
2025-06-14 07:03:53,99,3500,6
2025-06-14 07:04:19,99,3500,6
2025-06-14 07:04:45,99,3500,6
2025-06-14 07:05:12,99,3499,6
2025-06-14 07:05:38,99,3499,6
2025-06-14 07:06:04,99,3499,6
2025-06-14 07:06:30,99,3499,6
2025-06-14 07:06:56,99,3499,6
2025-06-14 07:07:23,99,3498,6
2025-06-14 07:07:49,99,3498,6
2025-06-14 07:08:15,99,3498,6
2025-06-14 07:08:41,99,3498,6
2025-06-14 07:09:07,99,3497,6
2025-06-14 07:09:34,99,3497,6
2025-06-14 07:10:00,99,3497,6
2025-06-14 07:10:26,99,3497,6
2025-06-14 07:10:52,99,3497,6
2025-06-14 07:11:19,99,3496,6
2025-06-14 07:11:45,99,3496,6
2025-06-14 07:12:11,99,3496,6
2025-06-14 07:12:37,99,3496,6
2025-06-14 07:13:03,99,3495,6
2025-06-14 07:13:29,99,3495,6
2025-06-14 07:13:56,99,3495,6
2025-06-14 07:14:22,99,3495,6
2025-06-14 07:14:48,99,3494,6
2025-06-14 07:15:14,99,3494,6
2025-06-14 07:15:41,99,3494,6
2025-06-14 07:16:07,99,3494,6
2025-06-14 07:16:33,99,3494,6
2025-06-14 07:16:59,99,3493,6
2025-06-14 07:17:25,99,3493,6
2025-06-14 07:17:51,99,3492,6
2025-06-14 07:18:18,99,3492,6
2025-06-14 07:18:44,99,3492,6
2025-06-14 07:19:10,99,3492,6
2025-06-14 07:19:36,99,3491,6
2025-06-14 07:20:03,99,3491,6
2025-06-14 07:20:29,99,3491,6
2025-06-14 07:20:55,99,3491,6
2025-06-14 07:21:21,99,3491,6
2025-06-14 07:21:47,99,3490,6
2025-06-14 07:22:14,99,3490,6
2025-06-14 07:22:40,99,3490,6
2025-06-14 07:23:06,99,3490,6
2025-06-14 07:23:32,99,3489,6
2025-06-14 07:23:59,99,3489,6
2025-06-14 07:24:25,99,3488,6
2025-06-14 07:24:51,99,3488,6
2025-06-14 07:25:17,99,3488,6
2025-06-14 07:25:43,99,3488,6
2025-06-14 07:26:10,99,3488,6
2025-06-14 07:26:36,99,3487,6
2025-06-14 07:27:02,99,3487,6
2025-06-14 07:27:28,99,3487,6
2025-06-14 07:27:54,99,3487,6
2025-06-14 07:28:21,99,3486,6
2025-06-14 07:28:47,99,3486,6
2025-06-14 07:29:13,99,3485,6
2025-06-14 07:29:39,99,3485,6
2025-06-14 07:30:06,99,3485,6
2025-06-14 07:30:32,99,3485,6
2025-06-14 07:30:58,99,3485,6
2025-06-14 07:31:24,99,3484,6
2025-06-14 07:31:50,99,3484,6
2025-06-14 07:32:17,99,3483,6
2025-06-14 07:32:43,99,3483,6
2025-06-14 07:33:09,99,3483,6
2025-06-14 07:33:35,99,3483,6
2025-06-14 07:34:01,99,3482,6
2025-06-14 07:34:28,99,3482,6
2025-06-14 07:34:54,99,3482,6
2025-06-14 07:35:20,99,3482,6
2025-06-14 07:35:46,99,3482,6
2025-06-14 07:36:13,99,3481,6
2025-06-14 07:36:39,99,3481,6
2025-06-14 07:37:05,99,3480,6
2025-06-14 07:37:31,99,3480,6
2025-06-14 07:37:58,99,3479,6
2025-06-14 07:38:24,99,3479,6
2025-06-14 07:38:50,99,3478,6
2025-06-14 07:39:16,99,3478,6
2025-06-14 07:39:42,99,3478,6
2025-06-14 07:40:09,99,3478,6
2025-06-14 07:40:35,99,3478,6
2025-06-14 07:41:01,99,3477,6
2025-06-14 07:41:27,99,3477,6
2025-06-14 07:41:53,99,3476,6
2025-06-14 07:42:20,99,3476,6
2025-06-14 07:42:46,99,3475,6
2025-06-14 07:43:12,99,3475,6
2025-06-14 07:43:38,99,3474,6
2025-06-14 07:44:04,99,3474,6
2025-06-14 07:44:31,99,3474,6
2025-06-14 07:44:57,99,3474,6
2025-06-14 07:45:23,99,3474,6
2025-06-14 07:45:49,99,3473,6
2025-06-14 07:46:15,99,3473,6
2025-06-14 07:46:42,99,3471,6
2025-06-14 07:47:08,99,3471,6
2025-06-14 07:47:34,99,3471,6
2025-06-14 07:48:00,99,3471,6
2025-06-14 07:48:26,99,3470,6
2025-06-14 07:48:53,99,3470,6
2025-06-14 07:49:19,99,3468,6
2025-06-14 07:49:45,99,3468,6
2025-06-14 07:50:11,99,3468,6
2025-06-14 07:50:37,99,3467,6
2025-06-14 07:51:04,99,3467,6
2025-06-14 07:51:30,99,3466,6
2025-06-14 07:51:56,99,3466,6
2025-06-14 07:52:22,99,3465,6
2025-06-14 07:52:48,99,3465,6
2025-06-14 07:53:15,99,3464,6
2025-06-14 07:53:41,99,3464,6
2025-06-14 07:54:07,99,3462,6
2025-06-14 07:54:33,99,3462,6
2025-06-14 07:55:00,99,3462,6
2025-06-14 07:55:26,99,3461,6
2025-06-14 07:55:52,99,3461,6
2025-06-14 07:56:18,99,3460,6
2025-06-14 07:56:45,99,3460,6
2025-06-14 07:57:11,99,3458,6
2025-06-14 07:57:37,99,3458,6
2025-06-14 07:58:03,99,3457,6
2025-06-14 07:58:29,99,3457,6
2025-06-14 07:58:55,99,3455,6
2025-06-14 07:59:22,99,3455,6
2025-06-14 07:59:48,99,3455,6
2025-06-14 08:00:14,99,3453,6
2025-06-14 08:00:40,99,3453,6
2025-06-14 08:01:07,99,3451,6
2025-06-14 08:01:33,99,3451,6
2025-06-14 08:01:59,99,3449,6
2025-06-14 08:02:25,99,3449,6
2025-06-14 08:02:52,99,3447,6
2025-06-14 08:03:18,99,3447,6
2025-06-14 08:03:44,99,3445,6
2025-06-14 08:04:10,99,3445,6
2025-06-14 08:04:36,99,3445,6
2025-06-14 08:05:03,99,3443,6
2025-06-14 08:05:29,99,3443,6
2025-06-14 08:05:55,99,3440,6
2025-06-14 08:06:21,99,3440,6
2025-06-14 08:06:48,99,3438,6
2025-06-14 08:07:14,99,3438,6
2025-06-14 08:07:40,99,3435,6
2025-06-14 08:08:06,99,3435,6
2025-06-14 08:08:32,99,3433,6
2025-06-14 08:08:58,99,3433,6
2025-06-14 08:09:25,99,3433,6
2025-06-14 08:09:51,99,3430,6
2025-06-14 08:10:17,99,3430,6
2025-06-14 08:10:43,99,3427,6
2025-06-14 08:11:10,99,3427,6
2025-06-14 08:11:36,99,3424,6
2025-06-14 08:12:02,99,3424,6
2025-06-14 08:12:28,99,3420,6
2025-06-14 08:12:54,99,3420,6
2025-06-14 08:13:21,99,3417,6
2025-06-14 08:13:47,99,3417,6
2025-06-14 08:14:13,99,3417,6
2025-06-14 08:14:39,99,3414,6
2025-06-14 08:15:05,99,3414,6
2025-06-14 08:15:32,99,3410,6
2025-06-14 08:15:58,99,3410,6
2025-06-14 08:16:24,99,3407,6
2025-06-14 08:16:50,99,3407,6
2025-06-14 08:17:17,99,3403,6
2025-06-14 08:17:43,99,3403,6
2025-06-14 08:18:09,99,3399,6
2025-06-14 08:18:35,99,3399,6
2025-06-14 08:19:01,99,3395,6
2025-06-14 08:19:28,99,3395,6
2025-06-14 08:19:54,99,3395,6
2025-06-14 08:20:20,99,3391,6
2025-06-14 08:20:46,99,3391,6
2025-06-14 08:21:13,99,3388,6
2025-06-14 08:21:39,99,3388,6
2025-06-14 08:22:05,99,3383,6
2025-06-14 08:22:31,99,3383,6
2025-06-14 08:22:57,99,3379,6
2025-06-14 08:23:24,99,3379,6
2025-06-14 08:23:50,99,3375,6
2025-06-14 08:24:16,99,3375,6
2025-06-14 08:24:42,99,3375,6
2025-06-14 08:25:08,99,3371,6
2025-06-14 08:25:35,99,3371,6
2025-06-14 08:26:01,99,3366,6
2025-06-14 08:26:27,99,3366,6
2025-06-14 08:26:53,99,3362,6
2025-06-14 08:27:20,99,3359,6
2025-06-14 08:27:46,99,3359,6
2025-06-14 08:28:12,99,3354,6
2025-06-14 08:28:38,99,3354,6
2025-06-14 08:29:04,99,3354,6
2025-06-14 08:29:31,99,3350,6
2025-06-14 08:29:57,99,3350,6
2025-06-14 08:30:23,99,3345,6
2025-06-14 08:30:49,99,3345,6
2025-06-14 08:31:16,99,3340,6
2025-06-14 08:31:42,99,3340,6
2025-06-14 08:32:08,99,3335,6
2025-06-14 08:32:34,99,3335,6
2025-06-14 08:33:00,99,3330,6
2025-06-14 08:33:26,99,3330,6
2025-06-14 08:33:53,99,3330,6
2025-06-14 08:34:19,99,3325,6
2025-06-14 08:34:45,99,3325,6
2025-06-14 08:35:11,99,3319,6
2025-06-14 08:35:38,99,3319,6
2025-06-14 08:36:04,99,3314,6
2025-06-14 08:36:30,99,3314,6
2025-06-14 08:36:56,99,3308,6
2025-06-14 08:37:22,99,3308,6
2025-06-14 08:37:49,99,3303,6
2025-06-14 08:38:15,99,3303,6
2025-06-14 08:38:41,99,3303,6
2025-06-14 08:39:07,99,3297,6
2025-06-14 08:39:34,99,3297,6
2025-06-14 08:40:00,99,3291,6
2025-06-14 08:40:26,99,3291,6
2025-06-14 08:40:52,99,3285,6
2025-06-14 08:41:18,99,3285,6
2025-06-14 08:41:45,99,3279,6
2025-06-14 08:42:11,99,3279,6
2025-06-14 08:42:37,99,3272,6
2025-06-14 08:43:03,99,3272,6
2025-06-14 08:43:29,99,3272,6
2025-06-14 08:43:56,99,3266,6
2025-06-14 08:44:22,99,3266,6
2025-06-14 08:44:48,99,3259,6
2025-06-14 08:45:14,99,3259,6
2025-06-14 08:45:40,99,3252,6
2025-06-14 08:46:07,99,3252,6
2025-06-14 08:46:33,99,3245,6
2025-06-14 08:46:59,99,3245,6
2025-06-14 08:47:25,99,3238,6
2025-06-14 08:47:52,99,3238,6
2025-06-14 08:48:18,99,3238,6
2025-06-14 08:48:44,99,3231,6
2025-06-14 08:49:10,99,3231,6
2025-06-14 08:49:36,99,3223,6
2025-06-14 08:50:03,99,3223,6
2025-06-14 08:50:29,99,3215,6
2025-06-14 08:50:55,99,3215,6
2025-06-14 08:51:21,99,3207,6
2025-06-14 08:51:48,99,3207,6
2025-06-14 08:52:14,99,3199,6
2025-06-14 08:52:40,99,3199,6
2025-06-14 08:53:06,99,3199,6
2025-06-14 08:53:33,99,3190,6
2025-06-14 08:53:59,99,3190,6
2025-06-14 08:54:25,99,3181,6
2025-06-14 08:54:51,99,3181,6
2025-06-14 08:55:17,99,3172,6
2025-06-14 08:55:44,99,3172,6
2025-06-14 08:56:10,99,3162,6
2025-06-14 08:56:36,99,3162,6
2025-06-14 08:57:02,99,3152,6
2025-06-14 08:57:28,99,3152,6
2025-06-14 08:57:55,99,3152,6
2025-06-14 08:58:21,99,3142,6
2025-06-14 08:58:47,99,3142,6
2025-06-14 08:59:13,99,3131,6
2025-06-14 08:59:39,99,3131,6
2025-06-14 09:00:06,99,3120,6
2025-06-14 09:00:32,99,3120,6
2025-06-14 09:00:58,99,3108,6
2025-06-14 09:01:24,99,3108,6
2025-06-14 09:01:50,99,3096,6
2025-06-14 09:02:17,99,3096,6
2025-06-14 09:02:43,99,3096,6
2025-06-14 09:03:09,99,3076,6
2025-06-14 09:03:35,99,3075,6
2025-06-14 09:04:01,99,3075,6
2025-06-14 09:04:28,99,3061,6
2025-06-14 09:04:54,99,3061,6
2025-06-14 09:05:20,99,3046,6
2025-06-14 09:05:46,99,3046,6
2025-06-14 09:06:12,99,3030,6
2025-06-14 09:06:39,99,3030,6
2025-06-14 09:07:05,99,3030,6
2025-06-14 09:07:31,99,3012,6
2025-06-14 09:07:57,99,3012,6
2025-06-14 09:08:23,99,2992,6
2025-06-14 09:08:50,99,2992,6
2025-06-14 09:09:16,99,2970,6
2025-06-14 09:09:42,99,2970,6
2025-06-14 09:10:08,99,2945,6
2025-06-14 09:10:34,99,2945,6
2025-06-14 09:11:01,99,2913,6
2025-06-14 09:11:27,99,2913,6
2025-06-14 09:11:53,99,2913,6
2025-06-14 09:12:19,99,2875,6
2025-06-14 09:12:46,99,2875,6
2025-06-14 09:13:12,99,2831,6
2025-06-14 09:13:38,99,2831,6
2025-06-14 09:14:04,99,2780,6
2025-06-14 09:14:30,99,2780,6
2025-06-14 09:14:57,99,2721,6
2025-06-14 09:15:23,99,2682,6
2025-06-14 09:15:49,99,2665,6
2025-06-14 09:16:15,99,2665,6
2025-06-14 09:16:41,99,2589,6
2025-06-14 09:17:08,99,2589,6
